"id","blog","category","markdown","sg_id"
19898,"WN724","Mapping","Ilya Zverev [announced](https://en.osm.town/@zverik/112535502532868959) that as of 1 June, his Level0 editor and other services, such as the OSM Imagery Browser and the Offset Database frontend, will be temporarily non-functional. Ilya explains that, due to the development of Every Door, he was not able to migrate the services to a new server in time for the transition to OAuth 2. The disruption is expected to last for one month, barring any urgent commitments.",9
19957,"WN725","Mapping","Shinji Enoki [recounted](https://eno.hatenablog.com/entry/2023/12/04/233000) :JA-s:>>>[:EN-t:](https://eno-hatenablog-com.translate.goog/entry/2023/12/04/233000?_x_tr_sl=auto&_x_tr_tl=EN) his experience with on-foot mapping using StreetComplete and EveryDoor. He enjoyed the gamified elements of both apps, but cautions readers about the risks of frequently stopping or looking at the screen while walking, as he has nearly tripped several times.",9
20082,"WN728","Mapping","rtnf on Mastodon [emphasised](https://en.osm.town/@rtnf/112704148993196301) the importance of mapping building entrances to help people avoid getting lost, citing personal experience of having to circle a building to find the entrance. znrgl points out in the [conversation](https://en.osm.town/@znrgl/112704728174853578) that it is easy to record entrances with the [Every Door](https://every-door.app/) at any time while traveling.",9
20098,"WN728","Mapping campaigns","Pavy_555 [visited](https://www.openstreetmap.org/user/Pavy_555/diary/404447) JNTU  Hyderabad, to promote smart mobile mapping using the Every Door app, emphasising community engagement and the importance of updating OpenStreetMap data with local amenities and micro-mapping efforts.",9
20397,"WN734","Did you know that…","... that you can [use](https://en.osm.town/@MapAmore/112845190652361383) OpenAerialMap as background layer for the OpenStreetMap editor, EveryDoor? This is made possible by the OAM mosaic service provided by KonturIO.",9
20688,"WN742","Software","GeoScribbles is now [available](https://en.osm.town/@everydoor/113271137595264185) in iD editor as an overlay layer.",9
20900,"WN747","Software","The Every Door project, [funded](https://nlnet.nl/project/EveryDoor/) by NLNet's NGI0 Commons Fund, focuses on building the best OpenStreetMap mobile editor for point of interest and address capture, with [planned](https://github.com/Zverik/every_door/issues/119#issuecomment-2473204943) features such as vector tiles and customisation to improve mapping and interoperability.",9
21086,"WN751","Software","Version 5.3 of the Every Door app [introduced](https://github.com/Zverik/every_door/releases/tag/v5.3) new features including support for cycle barriers and Christmas-themed mapping, geo: link compatibility, a new adaptive icon, updated presets and imagery layers, and library upgrades. It also included significant updates to the Estonian translation, thanks to Priit Jõerüüt.",9
21204,"WN754","Programming","Ilya Zverev has [invited](https://github.com/Zverik/every_door/discussions/818) Every Door users to brainstorm potential software architecture alternatives for [extending](https://en.osm.town/@everydoor/113741983908146659) the app with external modules, extensions, plugins, or whatever.",9
21318,"WN756","Community","Gregory Marler [shared](https://en.osm.town/@gregorymarler/113800257830594013) a YouTube video titled 'Using Every Door to Improve OpenStreetMap', which provides an introduction to the Every Door app. The video [covered](https://www.youtube.com/watch?v=zWrDM1fZEnU) the installation, getting started, and tips for using the app to add and edit detailed map data effectively.",9
21326,"WN757","Programming","Ilya Zverev is trying to improve EveryDoor by developing a process for uploading photos from mobile to Panoramax and [asked](https://gitlab.com/panoramax/server/api/-/issues/227) about the OAuth authentication process.",9
21369,"WN758","Releases","Every Door 5.4 [introduced](https://github.com/Zverik/every_door/releases/tag/v5.4) a number of improvements, including better conflict processing on way uploads, over-zoom for Esri tiles, fixes for editing at extreme latitudes, and enhanced handling of fax and mobile fields. New features include cadastre imagery layers, updated presets, and support for Hebrew and Tamil.",9
21457,"WN760","Community","Gregory Marler has [made](https://en.osm.town/@gregorymarler/113962599509552060) a video detailing his experience of mapping Perth, Scotland, using EveryDoor and KeypadMapper.",9
