"id","blog","category","markdown","sg_id"
16607,"WN636","Mapping campaigns","Włodzimierz Bartczak [reported](https://openstreetmap.org.pl/2022/osmp-w-chorwacji/) :PL-s: >>> [:EN-t:](https://openstreetmap-org-pl.translate.goog/2022/osmp-w-chorwacji/?_x_tr_sl=auto&_x_tr_tl=EN) that OpenStreetMap Poland and the Pedagogical University of Kraków are organising 'Peljesac Cartographic Training Ground', a week-long training camp for students under the guidance of experienced OSM editors. You can follow their activity by watching for the [#peljesac](http://resultmaps.neis-one.org/osm-changesets?comment=peljesac#10/42.9685/17.3735) hashtag in OSM changesets by using [osmcha](https://osmcha.org).",6
17364,"WN657","Local chapter news","OSMCha has been [welcomed](https://www.openstreetmap.us/2023/02/osmcha_announcement) as an OSM US Charter Project. The Charter Project designation provides OSMCha with a sustainable home that allows the project to be governed by input and leadership from across the community, including corporate users and donors.",6
17489,"WN660","Local chapter news","OSMCha is almost eight years old now. Running without consistent maintenance since June 2021, OpenStreetMap US has just [accepted](https://www.openstreetmap.us/2023/02/osmcha_announcement) it as a charter project along with [MapRoulette](https://www.openstreetmap.us/2023/03/maproulette_announcement). Wille Marcel [noted](https://www.openstreetmap.org/user/wille/diary/401146) that this partnership will provide the structure to raise funds for development and hosting, and will also open the possibility for the entire OSM community to influence the future of OSMCha (Wille is the creator of OSMCha).",6
17550,"WN662","Upcoming Events","|Where            |What                                                                                                                     |Online|When                   |Country                                                         |
|-----------------|-------------------------------------------------------------------------------------------------------------------------|------|-----------------------|----------------------------------------------------------------|
|Washington    |OSM US Mappy Hour: OSMCha! [:osmcalpic:](https://osmcal.org/event/2004/)                                                     |✓     |2023-03-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|              |[Online] OpenStreetMap Foundation board of Directors - public videomeeting [:osmcalpic:](https://osmcal.org/event/2001/)     |      |2023-03-30             |                                                                |
|              |Formation UN Mappers : OpenStreetMap et la cartographie humanitaire - session 9 [:osmcalpic:](https://osmcal.org/event/1976/)|      |2023-03-30             |                                                                |
|Düsseldorf    |Düsseldorfer OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/1887/)                                             |      |2023-03-31             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Pune City     |Getting Started with OpenStreetMap [:osmcalpic:](https://osmcal.org/event/2006/)                                             |      |2023-04-01             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|IJmuiden      |OSM Nederland bijeenkomst (online) [:osmcalpic:](https://osmcal.org/event/2002/)                                             |✓     |2023-04-01             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)|
|                 |Rapid 2.0 Launch Webcast [:osmcalpic:](https://osmcal.org/event/2014/)                                                   |      |2023-04-04 - 2023-04-06|                                                                |
|                 |MapRoulette Monthly Community Meeting [:osmcalpic:](https://osmcal.org/event/1804/)                                      |      |2023-04-04             |                                                                |
|                 |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/1999/)                                     |      |2023-04-04             |                                                                |
|                 |Missing Maps London Mapathon [:osmcalpic:](https://osmcal.org/event/1990/)                                               |      |2023-04-04             |                                                                |
|Berlin           |OSM-Verkehrswende #46 – FÄLLT AUS – Wir treffen uns beim Geo Berlin Meetup [:osmcalpic:](https://osmcal.org/event/2000/) |      |2023-04-04             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |Formação UN Mappers: OpenStreetMap e o mapeamento humanitário - sessão 3 [:osmcalpic:](https://osmcal.org/event/1966/)   |      |2023-04-05             |                                                                |
|Madison          |A Synesthete's Atlas - Eric Theise & upright bassist Ari Smith [:osmcalpic:](https://osmcal.org/event/1954/)             |      |2023-04-06             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Stuttgart        |Stuttgarter Stammtisch [:osmcalpic:](https://osmcal.org/event/1986/)                                                     |      |2023-04-05             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Gramado          |Gramado-(RS) Mapeamento de Edifícios com dados da Microsoft e Editor RapiD. [:osmcalpic:](https://osmcal.org/event/2009/)|      |2023-04-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/03/br.svg)|
|København        |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/1959/)                                                               |      |2023-04-09             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)|
|臺北市              |OpenStreetMap x Wikidata 月聚會 #51 [:osmcalpic:](https://osmcal.org/event/2011/)                                           |      |2023-04-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)|
|Zürich           |OSM-Stammtisch [:osmcalpic:](https://osmcal.org/event/1824/)                                                             |      |2023-04-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/ch.svg)|
|München          |Münchner OSM-Treffen [:osmcalpic:](https://osmcal.org/event/1758/)                                                       |      |2023-04-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |Formação UN Mappers: OpenStreetMap e o mapeamento humanitário - sessão 4 [:osmcalpic:](https://osmcal.org/event/1967/)   |      |2023-04-12             |                                                                |
|Salt Lake City   |OSM Utah Monthly Map Night [:osmcalpic:](https://osmcal.org/event/1812/)                                                 |      |2023-04-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Southeast        |FOSSASIA [:osmcalpic:](https://osmcal.org/event/1843/)                                                                   |      |2023-04-12 - 2023-04-14|sg                                                              |
|Localidad Usaquén|GeoBeer - Reunámonos con una cerveza para hablar de OpenStreetMap [:osmcalpic:](https://osmcal.org/event/2012/)          |      |2023-04-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)|
|Jaro             |#MapaTime with Central Phillippines University, Iloilo [:osmcalpic:](https://osmcal.org/event/2007/)                     |      |2023-04-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/ph.svg)|
|Berlin           |OSM Hackweekend Berlin 04/2023 [:osmcalpic:](https://osmcal.org/event/1982/)                                             |      |2023-04-15 - 2023-04-16|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Toulouse         |Réunion du groupe local de Toulouse [:osmcalpic:](https://osmcal.org/event/1775/)                                        |      |2023-04-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Caen             |Carto Party Vélo [:osmcalpic:](https://osmcal.org/event/2013/)                                                           |      |2023-04-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|",6
17730,"WN668","Software","Wille Marcel, in a recent [presentation](https://www.youtube.com/watch?v=4xMzmjd9oyg) during the OpenStreetMap US Mappy Hour, showcased OSMCha, a powerful tool for OpenStreetMap data analysis and quality control. The tutorial dives into the various functionalities starting at the [5:14](https://www.youtube.com/watch?v=4xMzmjd9oyg&t=309s) mark, providing a valuable resource for OSM enthusiasts.",6
18361,"WN687","Mapping","Citrula [wrote](https://www.openstreetmap.org/user/citrula/diary/402383) about how to use OSMCha's RSS feed and filter features to review changesets for which a review has been requested.",6
19107,"WN704","Education","The UN Maps Learning Hub has [launched](https://www.linkedin.com/feed/update/urn:li:activity:7153700858059272193) its OSM Advanced courses, starting with a course on validating data in OSM. It offers an initial guide to learning validation techniques and tools such as the OSM Tasking Manager validation steps, JOSM tools and plugins, Overpass, Osmose, Whodidit, OSMCha, then a guide to learning how to interact with OSM contributors, and finally a guide that proposes a specific validation workflow for different map features (places, land use, road network, hydrography, bridges, fords and culverts) with a long-term perspective. Feedback is welcome!",6
19152,"WN706","Did you know that…","... that UN Mappers has [launched](https://www.linkedin.com/posts/un-mappers_validation-openstreetmap-unmaps-activity-7153700858059272193-wCr3) the '[OSM Advanced](https://mappers.un.org/learning/course/view.php?id=35)' course on the UN Maps Learning Hub under a CC-BY-SA licence? It now offers an initial guide to learning validation techniques and tools (such as OSM Task Manager validation steps, JOSM  tools and plug-ins, Overpass, Osmose, Whodidit, OSMCha), then a guide to learning how to interact with OSM contributors, and finally a guide that offers a specific validation workflow for different map objects with a long-term perspective. It is available in English, Spanish, French, Italian, Portuguese, and soon in Chinese. As this Learning Hub is based on Moodle, you will need to sign up to access it. If this is your very first connection, there is a privacy data statement to accept, then you can join the course. Any feedback is welcome!",6
19280,"WN709","Software","Wille Marcel [explained](https://www.openstreetmap.org/user/wille/diary/403465) the process of moving the OSMCha website from Mapbox's to OpenStreetMap US's infrastructure. The migration was completed on Tuesday 13 February.",6
19969,"WN726","Software","Tobias Jordans [posted](https://en.osm.town/@tordans/112630052454798505) about his efforts to modernise the OSMCha tool by migrating the frontend to a new React-based framework, improving the UI/UX with Tailwind CSS, and tackling technical debt.",6
20017,"WN727","Software","Development Seed celebrates a decade of OSMCha, [highlighting](https://developmentseed.org/blog/2024-06-04-osmcha/) its role in [ensuring](https://x.com/_wille/status/1798848659049918856) the quality of OpenStreetMap edits. The tool has evolved to integrate more tightly with mapping and validation processes, using AI/ML to improve detection of map vandalism and errors. Future plans include improving user interfaces, increasing community engagement, and expanding automated validation capabilities to maintain the high data standards of OpenStreetMap.",6
21508,"WN762","Software","David Karlaš [updated](https://www.openstreetmap.org/user/DavidKarlas/diary/402768#comment58795) his script that adds helpful buttons to the OpenStreetMap website. The updated script now includes direct links to OSMCha and the Level0 editor and works with the recently updated layout of the OpenStreetMap website.",6
